key,item_id,rarity,name,category,image_num,color,brand,type,like,outfit_id,volume,series_name,term_start,term_end
jr9_09,JR9-09,JR,ゆうじょうのイエロージュエルヘアアクセ,ヘアアクセ,,黄,milky_rainbow,ポップ,750,ゆうじょうのイエロージュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_10,JR9-10,JR,ゆうじょうのブルージュエルドレス,ワンピース,,青,milky_rainbow,ポップ,1500,ゆうじょうのブルージュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_11,JR9-11,JR,ゆうじょうのブルージュエルシューズ,シューズ,,青,milky_rainbow,ポップ,750,ゆうじょうのブルージュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_12,JR9-12,JR,ゆうじょうのブルージュエルヘアアクセ,ヘアアクセ,,青,milky_rainbow,ポップ,750,ゆうじょうのブルージュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_13,JR9-13,JR,ゆうじょうのゴールドジュエルドレス,ワンピース,,ゴールド,milky_rainbow,ポップ,1500,ゆうじょうのゴールドジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_14,JR9-14,JR,ゆうじょうのゴールドジュエルシューズ,シューズ,,ゴールド,milky_rainbow,ポップ,750,ゆうじょうのゴールドジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_15,JR9-15,JR,ゆうじょうのゴールドジュエルヘアアクセ,ヘアアクセ,,ゴールド,milky_rainbow,ポップ,750,ゆうじょうのゴールドジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_16,JR9-16,JR,ゆうじょうのブラックジュエルドレス,ワンピース,,黒,milky_rainbow,ポップ,1500,ゆうじょうのブラックジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_17,JR9-17,JR,ゆうじょうのブラックジュエルシューズ,シューズ,,黒,milky_rainbow,ポップ,750,ゆうじょうのブラックジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_18,JR9-18,JR,ゆうじょうのブラックジュエルヘアアクセ,ヘアアクセ,,黒,milky_rainbow,ポップ,750,ゆうじょうのブラックジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_19,JR9-19,JR,ゆうじょうのレッドジュエルドレス,ワンピース,,赤,milky_rainbow,ポップ,1500,ゆうじょうのレッドジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_20,JR9-20,JR,ゆうじょうのレッドジュエルシューズ,シューズ,,赤,milky_rainbow,ポップ,750,ゆうじょうのレッドジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_21,JR9-21,JR,ゆうじょうのレッドジュエルヘアアクセ,ヘアアクセ,,赤,milky_rainbow,ポップ,750,ゆうじょうのレッドジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_22,JR9-22,JR,ゆうじょうのグリーンジュエルドレス,ワンピース,,緑,milky_rainbow,ポップ,1500,ゆうじょうのグリーンジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_23,JR9-23,JR,ゆうじょうのグリーンジュエルシューズ,シューズ,,緑,milky_rainbow,ポップ,750,ゆうじょうのグリーンジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_24,JR9-24,JR,ゆうじょうのグリーンジュエルヘアアクセ,ヘアアクセ,,緑,milky_rainbow,ポップ,750,ゆうじょうのグリーンジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_25,JR9-25,JR,ゆうじょうのパープルジュエルドレス,ワンピース,,紫,milky_rainbow,ポップ,1500,ゆうじょうのパープルジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_26,JR9-26,JR,ゆうじょうのパープルジュエルシューズ,シューズ,,紫,milky_rainbow,ポップ,750,ゆうじょうのパープルジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_27,JR9-27,JR,ゆうじょうのパープルジュエルヘアアクセ,ヘアアクセ,,紫,milky_rainbow,ポップ,750,ゆうじょうのパープルジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_28,JR9-28,JR,ゆうじょうのホワイトジュエルドレス,ワンピース,,白,milky_rainbow,ポップ,1500,ゆうじょうのホワイトジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_29,JR9-29,JR,ゆうじょうのホワイトジュエルシューズ,シューズ,,白,milky_rainbow,ポップ,750,ゆうじょうのホワイトジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr9_30,JR9-30,JR,ゆうじょうのホワイトジュエルヘアアクセ,ヘアアクセ,,白,milky_rainbow,ポップ,750,ゆうじょうのホワイトジュエル,ジュエル5弾,ジュエルコーデ,2019-12-26,2020-01-22
jr10_01,JR10-01,JR,ゆうきのイエロージュエルドレス,ワンピース,65273,黄,girls_yell,ポップ,1500,ゆうきのイエロージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_02,JR10-02,JR,ゆうきのイエロージュエルシューズ,シューズ,65274,黄,girls_yell,ポップ,750,ゆうきのイエロージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_03,JR10-03,JR,ゆうきのイエロージュエルヘアアクセ,ヘアアクセ,65275,黄,girls_yell,ポップ,750,ゆうきのイエロージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_04,JR10-04,JR,ゆうきのピンクジュエルドレス,ワンピース,,ピンク,girls_yell,ポップ,1500,ゆうきのピンクジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_05,JR10-05,JR,ゆうきのピンクジュエルシューズ,シューズ,,ピンク,girls_yell,ポップ,750,ゆうきのピンクジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_06,JR10-06,JR,ゆうきのピンクジュエルヘアアクセ,ヘアアクセ,,ピンク,girls_yell,ポップ,750,ゆうきのピンクジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_07,JR10-07,JR,ゆうきのブルージュエルドレス,ワンピース,,青,girls_yell,ポップ,1500,ゆうきのブルージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_08,JR10-08,JR,ゆうきのブルージュエルシューズ,シューズ,,青,girls_yell,ポップ,750,ゆうきのブルージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_09,JR10-09,JR,ゆうきのブルージュエルヘアアクセ,ヘアアクセ,,青,girls_yell,ポップ,750,ゆうきのブルージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_10,JR10-10,JR,ゆうきのゴールドジュエルドレス,ワンピース,,ゴールド,girls_yell,ポップ,1500,ゆうきのゴールドジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_11,JR10-11,JR,ゆうきのゴールドジュエルシューズ,シューズ,,ゴールド,girls_yell,ポップ,750,ゆうきのゴールドジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_12,JR10-12,JR,ゆうきのゴールドジュエルヘアアクセ,ヘアアクセ,,ゴールド,girls_yell,ポップ,750,ゆうきのゴールドジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_13,JR10-13,JR,ゆうきのブラックジュエルドレス,ワンピース,,黒,girls_yell,ポップ,1500,ゆうきのブラックジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_14,JR10-14,JR,ゆうきのブラックジュエルシューズ,シューズ,,黒,girls_yell,ポップ,750,ゆうきのブラックジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_15,JR10-15,JR,ゆうきのブラックジュエルヘアアクセ,ヘアアクセ,,黒,girls_yell,ポップ,750,ゆうきのブラックジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_16,JR10-16,JR,ゆうきのレッドジュエルドレス,ワンピース,,赤,girls_yell,ポップ,1500,ゆうきのレッドジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_17,JR10-17,JR,ゆうきのレッドジュエルシューズ,シューズ,,赤,girls_yell,ポップ,750,ゆうきのレッドジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_18,JR10-18,JR,ゆうきのレッドジュエルヘアアクセ,ヘアアクセ,,赤,girls_yell,ポップ,750,ゆうきのレッドジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_19,JR10-19,JR,ゆうきのグリーンジュエルドレス,ワンピース,,緑,girls_yell,ポップ,1500,ゆうきのグリーンジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_20,JR10-20,JR,ゆうきのグリーンジュエルシューズ,シューズ,,緑,girls_yell,ポップ,750,ゆうきのグリーンジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_21,JR10-21,JR,ゆうきのグリーンジュエルヘアアクセ,ヘアアクセ,,緑,girls_yell,ポップ,750,ゆうきのグリーンジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_22,JR10-22,JR,ゆうきのパープルジュエルドレス,ワンピース,,紫,girls_yell,ポップ,1500,ゆうきのパープルジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_23,JR10-23,JR,ゆうきのパープルジュエルシューズ,シューズ,,紫,girls_yell,ポップ,750,ゆうきのパープルジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_24,JR10-24,JR,ゆうきのパープルジュエルヘアアクセ,ヘアアクセ,,紫,girls_yell,ポップ,750,ゆうきのパープルジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_25,JR10-25,JR,ゆうきのホワイトジュエルドレス,ワンピース,,白,girls_yell,ポップ,1500,ゆうきのホワイトジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_26,JR10-26,JR,ゆうきのホワイトジュエルシューズ,シューズ,,白,girls_yell,ポップ,750,ゆうきのホワイトジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_27,JR10-27,JR,ゆうきのホワイトジュエルヘアアクセ,ヘアアクセ,,白,girls_yell,ポップ,750,ゆうきのホワイトジュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_28,JR10-28,JR,ゆうきのレインボージュエルドレス,ワンピース,,レインボー,girls_yell,ポップ,1500,ゆうきのレインボージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_29,JR10-29,JR,ゆうきのレインボージュエルシューズ,シューズ,,レインボー,girls_yell,ポップ,750,ゆうきのレインボージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr10_30,JR10-30,JR,ゆうきのレインボージュエルヘアアクセ,ヘアアクセ,,レインボー,girls_yell,ポップ,750,ゆうきのレインボージュエル,ジュエル6弾,ジュエルコーデ,2020-01-23,2020-04-01
jr11_01,JR11-01,JR,ダイヤモンドジュエルドレス,ワンピース,65300,レインボー,milky_rainbow,ポップ,1900,ダイヤモンドジュエル,ジュエル6弾,ジュエルコレクション,2020-02-27,2020-04-01
jr11_02,JR11-02,JR,ダイヤモンドジュエルシューズ,シューズ,65301,レインボー,milky_rainbow,ポップ,800,ダイヤモンドジュエル,ジュエル6弾,ジュエルコレクション,2020-02-27,2020-04-01
jr11_03,JR11-03,JR,ダイヤモンドジュエルヘアアクセ,ヘアアクセ,65302,レインボー,milky_rainbow,ポップ,800,ダイヤモンドジュエル,ジュエル6弾,ジュエルコレクション,2020-02-27,2020-04-01
